,name,drop_status
301,https://www.ebay-kleinanzeigen.de/pro/Gluitz-Landtechnik,keep
302,https://www.machinedeal.com/de/machines-by-dealer/pressen-haas-gmbh/,keep
303,https://www.pressen-haas.de/,keep
304,https://www.technikboerse.com/haendler/gluitz-landtechnik-inh-petra-gluitz-miller-ek-49017917,keep
305,https://www.wlw.de/de/firma/ptf-maschinenhandelsgesellschaft-mbh-1744191,keep
306,https://www.maschinensucher.de/Haendler/47664/PTF-Maschinenhandelsgesellschaft-mbH-Gammertingen?__hstc=7285741.1bb630f9cde2cb5f07430159d50a3c91.1528848003170.1528848003171.1528848003172.1&__hssc=7285741.2.1528848003173&__hsfp=1773666937,keep
307,https://www.ptf-maschinen.de/,keep
308,https://www.lorch-landtechnik.de/index.php?id=16170,keep
309,https://www.gammertingen.de/de/geschaeftlich/wirtschaft/unternehmen.html?tx_mrfeuserextend_pi1%5Bmode%5D=listc&tx_mrfeuserextend_pi1%5Buid%5D=105,keep
310,https://www.werktuigen.de/wth/tci-231?page=10&sort=country,keep
311,https://www.niklaus-baugeraete.de/,keep
312,https://industrieanzeiger.industrie.de/allgemein/dienstleistungen-zunehmend-nachgefragt/,keep
313,https://www.diedeutscheindustrie.de/46103111/deu/Gebrauchtmaschinen,keep
314,https://stadtbranche.de/w-pressen-haas.de,keep
315,https://www.ebay-kleinanzeigen.de/s-haushaltsgeraete/geesthacht/c176l601,keep
316,https://www.schlueter-baumaschinen.de/, 
317,https://www.wlw.de/de/suche/maschinen/geesthacht,keep
318,https://barthels-online.de/,keep
319,https://www.kimeta.de/landmaschinen-jobs-geesthacht,keep
320,https://www.eilbote-online.com/hersteller/parkland,keep
321,https://www.maschinensucher.at/Tarife/,keep
322,https://www.marktplatz-mittelstand.de/thomasburg/gebrauchtmaschinen,keep
323,https://www.bmti.strabag.com/,keep
324,https://onlinestreet.de/760445-beppo-bercht-werkzeugmaschinen,keep
325,https://www.stepstone.de/jobs/montagearbeiten/in-geesthacht,keep
326,https://www.stepstone.de/jobs/leiter-instandhaltung/in-geesthacht,keep
327,https://www.heinz-sanders.de/,keep
328,https://de.indeed.com/m/jobs?l=Lauenburg%2FElbe&q=mechatroniker,keep
329,https://www.nordic-market.de/helmholtz-zentrum-geesthacht-windantrieb-fur-handelsschifffahrt,keep
330,https://sdf-sbh.de/maschinen-angebote/gebrauchtmaschinen,keep
331,https://sdf-sbh.de/,keep
332,https://sdf-sbh.de/kontakt,keep
333,https://sdf-sbh.de/unternehmen/ueber-uns,keep
334,https://sdf-sbh.de/aktuelles/818,keep
335,https://www.traktorpool.de/buehler/,keep
336,"https://www.landwirt.com/gebrauchte/haendler,4187,Agrom-Agrar--und-Kommunaltechnik-GmbH-Geisingen.html",keep
337,https://www.agrom-gruppe.de/,keep
338,https://www.agrom-gruppe.de/maschinen,keep
339,https://www.raiffeisen.com/standorte/10043,keep
340,https://www.proplanta.de/Agrifinder/Adresse/78187+Geisingen+Kleine+Breite+2_af_o1429523604.html,keep
341,https://www.kiesel.net/de/gebrauchtmaschinen/,keep
342,"https://www.suedkurier.de/region/schwarzwald/geisingen/warum-in-geisingen-derzeit-keine-neuen-traktoren-ausgeliefert-werden;art372518,10490438",keep
343,https://www.technikboerse.com/haendler/agrom-agrar-u-kommunaltechnik-gmbh-riedhausen-49019611,keep
344,https://blumez.de/service-ersatzteile.html,keep
345,https://www.technikboerse.com/haendler/blume-amp-raneberg-gmbh-landmaschinen-u-fahrzeugservice-49140620,keep
346,https://reifendienst.lfs-genthin.de/gebrauchte/landmaschinen_und_traktoren,keep
